Bucket label,m/z,Neutral Mass,Matched HMDB IDs,Matched HMDB names,Matched HMDB formulas,HMDB match count,Has Match?,THP1_1,THP1_2,THP1_3,THP1_4,THP1_5,THP1_6,THP1_7,Ecoli_1,Ecoli_2,Ecoli_3,Ecoli_4,Ecoli_5,Ecoli_6,Ecoli_7
167.05586354801108 Da,168.06314,167.05586354801108,,,,,False,,,,,,,,3.044481167684586e-05,4.321906772312902e-05,3.672977033574982e-05,3.846797059434869e-05,3.176723815959494e-05,4.136502492673339e-05,3.779781485268228e-05
167.06395354801109 Da,168.07123,167.06395354801109,,,,,False,4.047167683638481e-05,3.58476313395167e-05,3.5843884013431395e-05,5.232770355923029e-05,3.399625028095072e-05,4.933386002975078e-05,5.3562946888980805e-05,5.53003227027614e-05,3.828804345917187e-05,4.263584347313932e-05,3.669796372352462e-05,4.222859374859051e-05,5.1978593053720285e-05,3.502742828929188e-05
168.01889354801108 Da,169.02617,168.01889354801108,,,,,False,0.00010966254784880062,0.00011162552722120492,0.00011850847310257076,0.00010958639307482242,8.696662413748676e-05,0.00012404276695469554,0.00011809751392368409,0.00021342559654109758,0.00021275341396800225,0.00020834577146220952,0.00020782111045219255,0.00020427476832127016,0.00018332280328691206,0.0001958988701324998
168.03986354801108 Da,169.04714,168.03986354801108,,,,,False,0.0005703761861511973,0.000565409846018894,0.0005594015875489928,0.0005142910199497484,0.0004933002253847143,0.0005198256591986141,0.000542490549094886,0.0006318656379817288,0.0005797746094813866,0.0005287075207747166,0.00045441793902625826,0.00045224400246243247,0.0004607104608863336,0.0004760199298118524
168.05110354801107 Da,169.05838,168.05110354801107,,,,,False,0.00010716995444074149,9.402151421787095e-05,0.00011685947837862216,9.065366860479244e-05,9.761090654500146e-05,0.00011346584695102838,8.926303368097835e-05,5.0876041075704706e-05,6.473758536450624e-05,7.88445472346743e-05,7.065150432561764e-05,5.348811258447244e-05,6.667246657742843e-05,5.999061139677288e-05
168.07625354801107 Da,169.08353,168.07625354801107,,,,,False,0.0002353203562752805,0.0002488261553648966,0.00022601465314434747,0.00022430632113885045,0.0002201456489208718,0.00024731266896956667,0.00024058281828254297,0.00021521153823000856,0.00023060699797232856,0.00021863294675123404,0.00023411826132090747,0.00023045832043971698,0.00024220450651063775,0.0002732403210256561
168.07866354801106 Da,169.08594,168.07866354801106,"['HMDB0029680', 'HMDB0030472', 'HMDB0030473', 'HMDB0032252', 'HMDB0032921', 'HMDB0037729', 'HMDB0038925', 'HMDB0059963', 'HMDB0244846', 'HMDB0254549', 'HMDB0254649', 'HMDB0303354']","['2,6-Dimethoxy-4-methylphenol', '4-Ipomeanol', '1-Ipomeanol', 'Epoxyoxophorone', 'Ethyl 2-furanpropionate', '2-Furanylmethyl butanoate', '(4-Hydroxy-3-methoxyphenyl)ethanol', '1,3,5-Trimethoxybenzene', 'Hexahydro-4-methylphthalic anhydride', 'methoxyhydroxyphenylethanol', 'Methylhexahydrophthalic anhydride', '1,2,3-Trimethoxybenzene']","['C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3', 'C9H12O3']",12,True,3.187822361764076e-05,,,,,,,,3.0135356344553683e-05,,,,,
168.08340354801106 Da,169.09068,168.08340354801106,,,,,False,3.5293491792667404e-05,3.435540678056297e-05,3.267574320165492e-05,3.4942098556350356e-05,3.729298088818667e-05,3.955452515083031e-05,,,3.036915490879303e-05,3.8947214883449256e-05,3.514295210691337e-05,3.262596445778456e-05,,
168.08749354801108 Da,169.09477,168.08749354801108,,,,,False,,,,,,5.009334931841485e-05,,7.103252299249512e-05,6.146436395262622e-05,7.902657825509828e-05,,,,
168.11264354801108 Da,169.11992,168.11264354801108,,,,,False,4.178844621362576e-05,4.4720564187119026e-05,4.490537669676244e-05,5.0090688036570504e-05,5.76321489742304e-05,5.161515164432127e-05,4.8670302313912077e-05,3.310071784608511e-05,3.076232007248459e-05,3.452615036615828e-05,,,4.059609596036564e-05,5.8232749376575625e-05
168.42293354801106 Da,169.43021,168.42293354801106,,,,,False,4.030208368125705e-05,,4.737835641489906e-05,3.768909663906521e-05,4.4813487453939103e-05,,3.539920401609814e-05,,,,,,,
168.97856354801107 Da,169.98584,168.97856354801107,,,,,False,,,,,,,3.178799131083381e-05,0.00018170069249200872,0.00019787374604029927,0.00018722350529008335,0.00018922832463063758,0.0001989392061181432,0.0002211241205407624,0.00022269628996159335
169.01413354801107 Da,170.02141,169.01413354801107,"['HMDB0000370', 'HMDB0252891']","['2-Amino-3-phosphonopropionic acid', 'Glyphosate']","['C3H8NO5P', 'C3H8NO5P']",2,True,,,,,,,,0.00034091195807816406,0.00035702676352997306,0.00038796162475512094,0.0003773547221521748,0.0004008444864900663,0.0003777793481642025,0.0003927661316745411
169.02537354801106 Da,170.03265,169.02537354801106,,,,,False,,,,,,,,5.9931993828828036e-05,7.676600673925906e-05,0.00012804888784187174,0.00015671794731557409,0.00019539946386863306,0.0001781749463503201,0.00017638296955638634
169.02989354801107 Da,170.03717,169.02989354801107,,,,,False,,,,,,,,4.4857052970578174e-05,4.8439185240169044e-05,3.2180461741798734e-05,,,,
169.03511354801108 Da,170.04239,169.03511354801108,['HMDB0303331'],['Monosodium glutamate'],['C5H8NNaO4'],1,True,0.00010261495285664758,7.619988415445853e-05,7.388553304837378e-05,6.237807729392955e-05,7.259781160971627e-05,7.922279287597232e-05,6.581838119093602e-05,0.0017029684476591303,0.0017343127680239788,0.0015166474339810218,0.0012109677539949787,0.0010934516383651308,0.0010469536371365018,0.0010307574482964993
169.04321354801107 Da,170.05049,169.04321354801107,,,,,False,4.160743138313195e-05,3.630221754876327e-05,,3.690138969462201e-05,3.854090027529946e-05,3.928686350927712e-05,3.4020003111274655e-05,4.279461963480931e-05,3.9740815929718784e-05,,,3.444242982998482e-05,,
169.05052354801106 Da,170.0578,169.05052354801106,['HMDB0060244'],['Phosphodimethylethanolamine'],['C4H12NO4P'],1,True,5.691022948667239e-05,4.36011491696811e-05,4.339247661623386e-05,7.32430864572073e-05,5.960468245777473e-05,8.092214458617018e-05,4.524152510333006e-05,9.133622072306009e-05,8.637296077547398e-05,0.00011876299429522814,0.0001044605545709087,0.00011699379896215148,0.00011498829430847911,0.0001292545046995266
169.99816354801106 Da,171.00544,169.99816354801106,"['HMDB0001112', 'HMDB0001473', 'HMDB0242284']","['Glyceraldehyde 3-phosphate', 'Dihydroxyacetone phosphate', '(1-Hydroxy-3-oxopropan-2-yl) dihydrogen phosphate']","['C3H7O6P', 'C3H7O6P', 'C3H7O6P']",3,True,,,,,,,,5.9802634940278585e-05,4.923996192770048e-05,5.057417404440989e-05,3.7246810720113854e-05,3.657406929872492e-05,3.957821820780254e-05,4.612813041258957e-05
170.00939354801108 Da,171.01667,170.00939354801108,,,,,False,,,,,,,,0.00018799243474801577,0.00019472643212936706,0.00019732700483395723,0.00019221267135560005,0.00018933648212358226,0.00018237890468645785,0.00015386109009688152
170.01912854801108 Da,171.026405,170.01912854801108,,,,,False,,,,,,,,4.440876109196137e-05,3.921846377527565e-05,,,,,
170.02063354801106 Da,171.02791,170.02063354801106,,,,,False,,,4.207944876928305e-05,,3.3779471198491876e-05,,,4.991567072045763e-05,3.7890062842097545e-05,4.54987757980247e-05,3.3983689794381455e-05,4.311994549036726e-05,4.00977151799272e-05,3.4702624347377144e-05
170.03453854801106 Da,171.04181499999999,170.03453854801106,,,,,False,4.2660612834199994e-05,5.25703257807414e-05,4.115499089205386e-05,5.85800390106803e-05,4.216250669341531e-05,5.019203190030897e-05,5.747399416411608e-05,9.877620479877576e-05,9.519192398313933e-05,8.560089860372917e-05,0.00010034083912106257,8.508654130083352e-05,9.492206538919927e-05,0.00010474558936007279
170.03847354801107 Da,171.04575,170.03847354801107,,,,,False,,,,,,,,0.00010307112753728301,9.716858457170834e-05,8.125384669913805e-05,8.013627089492111e-05,5.5605641193722026e-05,7.050343662151612e-05,4.71342862510393e-05
170.04577854801107 Da,171.053055,170.04577854801107,,,,,False,,,,,3.375448450551148e-05,,,2.8919207346623953e-05,,,,4.628376118452435e-05,,4.1542513730805275e-05
170.05551854801107 Da,171.062795,170.05551854801107,,,,,False,0.00016969655873794084,0.00017595468962058698,0.00014821155600214464,0.00016585682673604343,0.00016901989815275973,0.00016041210370920826,0.00017998369313600117,0.00015286719838646538,0.0001633123238365128,0.00015044248177568912,0.00014626464382333244,0.0001720745445939528,0.00015803440003329795,0.00014983596918802456
170.09190354801106 Da,171.09918,170.09190354801106,,,,,False,0.000153638759806618,0.0001699423431265004,0.00019912895870914844,0.00014782327947540077,0.0001711687049469392,0.00019571901744599944,0.00018110579768947815,0.0001423210644594388,0.00012947521224154166,0.00014479809767791767,0.00016148424770518475,0.00013856906636376275,0.0001552139629794477,0.00016308277554333945
170.09430354801108 Da,171.10158,170.09430354801108,"['HMDB0030471', 'HMDB0038276']","['1,4-Ipomeadiol', 'cis-3-Hexenyl pyruvate']","['C9H14O3', 'C9H14O3']",2,True,,4.378024993594037e-05,3.8194285838319154e-05,5.949160722544872e-05,4.075066093575338e-05,4.586733710402722e-05,4.3056682574170365e-05,4.2877758156438843e-05,,,,,,
171.01228354801108 Da,172.01956,171.01228354801108,,,,,False,,,,,,,,,,,,3.3117287538568424e-05,3.3885979084627356e-05,4.399874403052386e-05
171.03300854801105 Da,172.04028499999998,171.03300854801105,,,,,False,,,,,,4.49021104847375e-05,,2.7535337169409837e-05,4.8664349198342734e-05,3.350286487405578e-05,5.588423239733451e-05,3.16383463490809e-05,3.770829970466052e-05,4.059780594202845e-05
171.45520354801107 Da,172.46248,171.45520354801107,,,,,False,,3.504870006930851e-05,,,3.846232883838844e-05,,3.177217292894962e-05,,,,,,,
171.98792854801107 Da,172.995205,171.98792854801107,,,,,False,,3.692387992522311e-05,3.2582589858417624e-05,,,,,,,,,,,
172.01381854801107 Da,173.021095,172.01381854801107,"['HMDB0000126', 'HMDB0002520', 'HMDB0252849']","['Glycerol 3-phosphate', 'beta-Glycerophosphoric acid', 'Glycerophosphoric acid']","['C3H9O6P', 'C3H9O6P', 'C3H9O6P']",3,True,,,,,,,,,,3.6573743746814987e-05,,,,3.50548435729921e-05
172.03477854801108 Da,173.042055,172.03477854801108,,,,,False,,,,,,3.341064271784372e-05,,,,,3.5256446648242516e-05,,,
172.04601354801108 Da,173.05329,172.04601354801108,,,,,False,7.905133442432661e-05,8.588795329832713e-05,6.4886890813492e-05,7.481210970946015e-05,6.872028679709025e-05,6.103225407404002e-05,5.905668997564842e-05,4.5393715865192805e-05,3.697267746015058e-05,3.810996109353828e-05,3.655681282483884e-05,3.807313503614354e-05,3.426742351751286e-05,
172.05017354801106 Da,173.05745,172.05017354801106,,,,,False,3.641436071332273e-05,3.7729434119124604e-05,4.472473045440284e-05,3.91572356427822e-05,,5.1875778684153094e-05,5.744664551591873e-05,5.438758465735902e-05,4.960311353280804e-05,4.494912657518164e-05,4.030754167015652e-05,5.002550654338529e-05,5.2049431353518885e-05,7.936819166674005e-05
172.07116354801107 Da,173.07844,172.07116354801107,,,,,False,0.00011222133080180886,0.00010471847540435238,0.00012597279340376464,0.00011549982965075085,0.00012613965846390945,0.0001248992544839965,0.00019061679038025648,0.0001118274161684889,0.00011459375927508472,9.986764095098464e-05,0.00011861524759066683,0.00011417550991800208,0.00012893594964406325,0.00010397681703983311
172.08642854801107 Da,173.093705,172.08642854801107,,,,,False,,,,,3.2726906756692624e-05,,,2.887290392423787e-05,3.735521541637671e-05,,3.632798939194771e-05,,,
173.00649854801108 Da,174.013775,173.00649854801108,,,,,False,5.5466557806491515e-05,7.958584214988611e-05,7.35548850369668e-05,7.036466566387562e-05,8.738383358727078e-05,8.157581761232128e-05,8.362063592118229e-05,6.713248746786163e-05,6.526064323194512e-05,6.1152198897936e-05,6.984810595825619e-05,7.12614503909394e-05,7.693005533564569e-05,7.574862788572422e-05
173.0452885480111 Da,174.05256500000002,173.0452885480111,,,,,False,,,,,3.7872652644478004e-05,,,,,3.183800338249562e-05,,,,
173.41087354801107 Da,174.41815,173.41087354801107,,,,,False,,,,,,,,,2.9382485115674988e-05,,,3.218511847839965e-05,,
173.41402354801107 Da,174.4213,173.41402354801107,,,,,False,,,,,4.7891730904000754e-05,4.324987079029331e-05,,8.418398230986743e-05,7.833140270142198e-05,8.494647597059568e-05,9.029273889179258e-05,0.00010801479389782235,9.296086888583927e-05,9.757960239157892e-05
173.88865354801106 Da,174.89593,173.88865354801106,['HMDB0303424'],['Dipotassium phosphate'],['HK2O4P'],1,True,,,,,,,,3.286675059790289e-05,4.3707089015955326e-05,,3.184549590759196e-05,,,
173.98810354801108 Da,174.99538,173.98810354801108,,,,,False,,,,,3.9807608484282275e-05,5.257032175551636e-05,,,,,,5.307634065786329e-05,3.620557099699569e-05,5.920049396454156e-05
174.02689354801106 Da,175.03417,174.02689354801106,,,,,False,5.062376745128926e-05,4.307784425573029e-05,7.240405819206982e-05,6.481812968429061e-05,6.094630194356401e-05,5.227858394187454e-05,6.20542733427008e-05,5.0737379974944954e-05,5.3993976767311635e-05,5.762270853855554e-05,6.66433549976251e-05,7.37565155193765e-05,7.561669586188994e-05,5.9315031138911616e-05
174.02944354801107 Da,175.03672,174.02944354801107,,,,,False,5.378733747695847e-05,5.680993636625445e-05,4.93437992430351e-05,6.531767257839468e-05,5.418740149236643e-05,5.287464258913865e-05,4.429499505962179e-05,9.36870226373482e-05,8.861741868966589e-05,9.214877000067454e-05,8.417485162293021e-05,9.923712901655922e-05,7.596305939050955e-05,7.167031834115847e-05
174.05043354801106 Da,175.05771,174.05043354801106,,,,,False,3.353539636890574e-05,,,,,,,6.151727351148833e-05,6.332462340942551e-05,6.14234895737962e-05,7.312129229295852e-05,6.488310514183882e-05,6.68338580653734e-05,6.632055660117464e-05
174.06167354801107 Da,175.06895,174.06167354801107,,,,,False,3.695061773378744e-05,3.397517580682346e-05,3.73139403876413e-05,4.166426775908125e-05,4.420516884456282e-05,4.565847878813082e-05,4.4331539333432535e-05,,,,,,,
174.06568354801107 Da,175.07296,174.06568354801107,,,,,False,3.59679791711482e-05,3.5658619673262495e-05,3.3803684285431786e-05,,,3.473919165420749e-05,,3.031495445549943e-05,3.507750596632619e-05,,,4.209354619400343e-05,3.230883633761065e-05,4.253976333371537e-05
174.10615354801106 Da,175.11343,174.10615354801106,,,,,False,3.106372709563605e-05,3.625980265447213e-05,,,,3.6742913737476384e-05,,6.901207419487183e-05,8.057249810075177e-05,7.922127810111952e-05,9.337392990212458e-05,9.259408677231777e-05,9.3454272623386e-05,9.602404625799705e-05
174.11168354801106 Da,175.11896,174.11168354801106,"['HMDB0000517', 'HMDB0003416', 'HMDB0248014', 'HMDB0251511', 'HMDB0255374', 'HMDB0302266']","['L-Arginine', 'D-Arginine', 'Adipic dihydrazide', 'DL-Arginine', '2-Amino-4-[carbamimidoyl(methyl)amino]butanoic acid', 'Isobutylidene']","['C6H14N4O2', 'C6H14N4O2', 'C6H14N4O2', 'C6H14N4O2', 'C6H14N4O2', 'C6H14N4O2']",6,True,0.001089392374891445,0.0011573973439057345,0.0012143739183478385,0.0012599993834060102,0.0013088565630571625,0.0012933233168623607,0.0013063258100659792,0.0036155363341718767,0.003921638482781523,0.004308584193643523,0.004602050976516022,0.004751012745950713,0.0046788126831478665,0.004752515356334568
174.11719354801104 Da,175.12446999999997,174.11719354801104,,,,,False,,,,,,,,,5.0646240365586155e-05,5.152300240361614e-05,5.1697492612057784e-05,,5.2985405341990145e-05,
174.11773354801107 Da,175.12501,174.11773354801107,,,,,False,,,,,,,,4.32157108482576e-05,,,,,,4.485787234931089e-05
175.02215354801106 Da,176.02943,175.02215354801106,,,,,False,,,,,,,,7.125345053248968e-05,6.92103528190461e-05,7.997069470022273e-05,8.239096953880647e-05,6.769343907057074e-05,7.30169399234423e-05,8.657079868750863e-05
175.03338854801106 Da,176.040665,175.03338854801106,,,,,False,,,,,,,,,,,3.83936558926081e-05,4.422504360711108e-05,5.206189812115056e-05,5.3377109564771224e-05
175.05853354801107 Da,176.06581,175.05853354801107,,,,,False,5.191638279373972e-05,7.455688239652965e-05,6.473239972669824e-05,8.172604679468354e-05,6.766606308271026e-05,7.157915317176951e-05,6.544359989002949e-05,3.895612821060288e-05,4.4342604324893563e-05,6.148994534315733e-05,6.211410909964267e-05,6.012916604985953e-05,5.604503037947141e-05,5.926174299219123e-05
175.09570354801107 Da,176.10298,175.09570354801107,"['HMDB0000904', 'HMDB0003148', 'HMDB0250742', 'HMDB0257951']","['Citrulline', 'Argininic acid', 'D-Citrulline', 'Carbamoyl (2R)-2,5-diaminopentanoate']","['C6H13N3O3', 'C6H13N3O3', 'C6H13N3O3', 'C6H13N3O3']",4,True,6.795012131056196e-05,6.392708986878169e-05,4.7368450637697816e-05,4.354838354580853e-05,,3.40908193490718e-05,3.384028342312064e-05,7.71216929665297e-05,7.652174701767093e-05,5.8667731068261774e-05,5.221642558946536e-05,3.9218529600627055e-05,3.539919340692814e-05,
175.10873354801106 Da,176.11601,175.10873354801106,,,,,False,,,,,,,,5.369070776851524e-05,6.410912718552552e-05,6.346992720194227e-05,5.301112255187617e-05,6.328081231150299e-05,6.851402076816814e-05,5.1721047309457175e-05
175.11504354801107 Da,176.12232,175.11504354801107,,,,,False,6.696743593777778e-05,8.037669439261028e-05,8.044725649788603e-05,8.349932650178147e-05,7.631136124965841e-05,9.587795554304287e-05,9.096026982398531e-05,0.0002617200660897792,0.0002518493742697214,0.0002825294799856571,0.0002998969788741672,0.000315201892091927,0.00034085471527136576,0.00033436416382271237
175.62598354801108 Da,176.63326,175.62598354801108,,,,,False,4.599569523093963e-05,5.139670612541646e-05,,,4.362793719500785e-05,,,,2.772061403574001e-05,3.100266102942915e-05,3.242030601516905e-05,,,
175.99884354801108 Da,177.00612,175.99884354801108,,,,,False,,,,,,,,,,,3.211857891917796e-05,3.67679752370258e-05,4.154526152854019e-05,
176.00617354801108 Da,177.01345,176.00617354801108,,,,,False,,3.322702028493057e-05,,3.235715921330481e-05,3.59501413490292e-05,,,,,3.418827056487804e-05,,,,3.354267424047484e-05
176.01739354801106 Da,177.02467,176.01739354801106,,,,,False,,,,,,,,6.327817397735107e-05,5.6094552255428686e-05,8.08109712274692e-05,8.01976981104105e-05,7.54979755176406e-05,6.732455583785278e-05,7.915533761289335e-05
176.04494354801108 Da,177.05222,176.04494354801108,,,,,False,5.023716246420668e-05,4.3447882502934715e-05,5.49121635472977e-05,3.4080533414478094e-05,5.5046172657163416e-05,4.915561709317696e-05,5.766024131708375e-05,4.443982383630647e-05,5.241749695986251e-05,4.988085589409179e-05,4.7265890588007924e-05,4.0065086466303034e-05,5.252983679458142e-05,5.768001546255436e-05
176.05379354801107 Da,177.06107,176.05379354801107,,,,,False,,,,4.6132005734738766e-05,3.660594443549519e-05,3.575063857917352e-05,,2.8195462014476322e-05,,,4.1847502207934236e-05,,4.6641656808047894e-05,4.2395074322825655e-05
176.08133354801106 Da,177.08861,176.08133354801106,,,,,False,0.00021728567130273335,0.00019970750013452554,0.0002124114348096451,0.00021994790695476394,0.0002194335769730652,0.00022690786542721184,0.00020954105437252256,0.00021230480455295593,0.00020610808829977877,0.0002310913809395525,0.00021454955414086166,0.00022016279112567372,0.00019874467805534442,0.00024316207289908767
